text,label,clean_text,text_length
$EDU $KLTHF - Hedgeye says go long New Oriental Education and short Koolearn in new pair trade recommendation  https://t.co/kF9YP7P9KB,0,edu klthf hedgeye says go long new oriental education and short koolearn in new pair trade recommendation,105
"$FISV $FIS $CDLX - FIS, FISV, and Cardlytics downgraded to Equalweight at Wells Fargo  https://t.co/UrG5oy3Dj2",0,fisv fis cdlx fis fisv and cardlytics downgraded to equalweight at wells fargo,78
"$AAPL - Apple's advertising business could be worth $20B by 2026, BofA says  https://t.co/fmT0Ts7RWJ",0,aapl apples advertising business could be worth b by bofa says,62
"$AMD $INTC - Advanced Micro Devices rises as BMO upgrades, citing 'continued superior execution'  https://t.co/B1R7ZUGLAd",0,amd intc advanced micro devices rises as bmo upgrades citing continued superior execution,89
$RRR - Red Rock Resorts is named a best idea long at Hedgeye  https://t.co/JStS4BT4cQ,0,rrr red rock resorts is named a best idea long at hedgeye,57
$SLCA - U.S. Silica raised at Morgan Stanley on tightening frac sand conditions  https://t.co/Jv9jXVs4Tz,0,slca us silica raised at morgan stanley on tightening frac sand conditions,74
"$PWSC - PowerSchool upgraded by Goldman Sachs, PT set to $16  https://t.co/23L6ZlF6D0",0,pwsc powerschool upgraded by goldman sachs pt set to,52
"$CE - Celanese cut at RBC on peak acetic/VAM prices, higher leverage  https://t.co/doKc2t1n3F",0,ce celanese cut at rbc on peak aceticvam prices higher leverage,63
$EB - Eventbrite initiated with a sector weight at KeyBanc  https://t.co/FYKYj7SvJt,0,eb eventbrite initiated with a sector weight at keybanc,55
"$APPS $U $IS - Digital Turbine could be 'in play,' Oppenheimer says, following Unity/ironSource deal  https://t.co/g7eKMStZ2y",0,apps u is digital turbine could be in play oppenheimer says following unityironsource deal,90
"$BMRN $VRTX - Vertex, BioMarin initiated at overweight at Cantor Fitzgerald on growth prospects  https://t.co/d3QxPnc3J2",0,bmrn vrtx vertex biomarin initiated at overweight at cantor fitzgerald on growth prospects,90
$VRRM - Baird downgrades Verra Mobility as valuation reflects balanced risk/reward  https://t.co/UJNWsmAUM4,0,vrrm baird downgrades verra mobility as valuation reflects balanced riskreward,78
$BHF - Barclays revises Brighthouse Financial estimates on negative equity market performance  https://t.co/vtTM06TCd5,0,bhf barclays revises brighthouse financial estimates on negative equity market performance,90
"$LPRO - JMP cuts PT on Open Lending, reiterates Market Outperform rating  https://t.co/x1Ny0pIZgi",0,lpro jmp cuts pt on open lending reiterates market outperform rating,68
$RIVN $AMZN - Rivian Automotive is called an EV winner by Canaccord Genuity  https://t.co/6OFzmv1qTt,0,rivn amzn rivian automotive is called an ev winner by canaccord genuity,71
$BBWI - RayJay sees Bath &amp; Body Works as a 'Strong Buy' after recent selloff  https://t.co/gtVnWSncXH,0,bbwi rayjay sees bath amp body works as a strong buy after recent selloff,73
"$AAPL - Citi cuts estimates on Apple, citing 'macro woes,' but offers 5 reasons to buy shares  https://t.co/ZzDnuSutIa",0,aapl citi cuts estimates on apple citing macro woes but offers reasons to buy shares,84
$CMI - Cummins is a catalyst call buy at Deutsche Bank  https://t.co/JGfJok9wN6,0,cmi cummins is a catalyst call buy at deutsche bank,51
$GBX - Analysts defend Greenbrier despite post-earnings plunge  https://t.co/wBazHL2BWu,0,gbx analysts defend greenbrier despite postearnings plunge,58
"$HQY $MDRX - Goldman Sachs initiates HealthEquity with sell rating, Allscripts Healthcare with neutral  https://t.co/A78piQ9672",0,hqy mdrx goldman sachs initiates healthequity with sell rating allscripts healthcare with neutral,97
$SST - System1 lands buy rating from Bank of America in first ratings look  https://t.co/tyWly8vWHb,0,sst system lands buy rating from bank of america in first ratings look,70
$UNTY - Unity Bancorp added to US Small-Cap Russell 2000 Index  https://t.co/SyFOleDx1v,0,unty unity bancorp added to us smallcap russell index,53
$SRRK - Scholar Rock initiated at buy at Truist on platform for rare diseases and oncology  https://t.co/NLpsclyxn8,0,srrk scholar rock initiated at buy at truist on platform for rare diseases and oncology,87
"$HSC - BMO analyst initiates coverage on Harsco with Market Perform rating, price target of $7  https://t.co/T5ZjfAcwUt",0,hsc bmo analyst initiates coverage on harsco with market perform rating price target of,87
$RNR - RenaissanceRe cut to Hold at Jefferies as investment losses may curtail buybacks  https://t.co/v0C8hfv95W,0,rnr renaissancere cut to hold at jefferies as investment losses may curtail buybacks,84
"$UPS $EXPD $CHRW - UPS downgraded to Sell, Knight-Swift upgraded at Wolfe Research  https://t.co/UPgUd9fwEu",0,ups expd chrw ups downgraded to sell knightswift upgraded at wolfe research,75
$DCP - DCP Midstream upgraded at RBC after recent sharp slide  https://t.co/qs4fH4FH7P,0,dcp dcp midstream upgraded at rbc after recent sharp slide,58
$ONEM - 1Life Healthcare downgraded to Hold from Buy at Deutsche Bank  https://t.co/e4WeLB4HHq,0,onem life healthcare downgraded to hold from buy at deutsche bank,65
$VRNS - Varonis Systems' price target cut at Barclays as stock slides to 52-week low  https://t.co/Jb9OSr8aDU,0,vrns varonis systems price target cut at barclays as stock slides to week low,77
$UMC - Citi analyst downgrades United Microelectronics to Sell from Buy considering expected weaker consumer demand  https://t.co/HRujP6YGyf,0,umc citi analyst downgrades united microelectronics to sell from buy considering expected weaker consumer demand,112
$HASI - Hannon Armstrong falls on new short report from Muddy Waters  https://t.co/dhMjqvOzOK,0,hasi hannon armstrong falls on new short report from muddy waters,65
$APTV - Aptiv is viewed positively by Oppenheimer ahead of earnings  https://t.co/JQCaatv4ul,0,aptv aptiv is viewed positively by oppenheimer ahead of earnings,64
"$NVDA $AMD $SWKS - KeyBanc cuts estimates on Nvidia, AMD, others as firm sees semi correction 'looming'  https://t.co/uyOFLPg6W9",0,nvda amd swks keybanc cuts estimates on nvidia amd others as firm sees semi correction looming,94
"$AXP $SEIC $COF - American Express, Capital One, SEI Investments cut at Morgan Stanley  https://t.co/obMSW7WnCz",0,axp seic cof american express capital one sei investments cut at morgan stanley,79
"$JPM $PNC $KEY - JPMorgan upgraded to Buy at Citi, Regions Financial cut to Neutral  https://t.co/1FX2raBra6",0,jpm pnc key jpmorgan upgraded to buy at citi regions financial cut to neutral,77
$KNX - Evercore upgrades Knight-Swift Transportation amid attractive M&amp;A prospects  https://t.co/8SnfODikuy,0,knx evercore upgrades knightswift transportation amid attractive mampa prospects,80
$COF - Capital One downgraded to neutral as tangible book value growth stalls  https://t.co/scqKNWyrgB,0,cof capital one downgraded to neutral as tangible book value growth stalls,74
"$AAPL - Apple lowering trade-in prices, implies 'strong demand,' BofA says  https://t.co/hfRo5ZlQwY",0,aapl apple lowering tradein prices implies strong demand bofa says,66
$MGNX - MacroGenics downgraded at BMO after discontinuation of cancer trial  https://t.co/0KyUkSBGIS,0,mgnx macrogenics downgraded at bmo after discontinuation of cancer trial,72
$AAPL $QCOM $QRVO - Smartphone shipments seen declining in new Cowen industry outlook  https://t.co/EIyyJoxCy2,0,aapl qcom qrvo smartphone shipments seen declining in new cowen industry outlook,80
$ONEM $CANO $OSH - ONEM stock underperforms value-based care as Evercore downgrades  https://t.co/cUr7eRe0OU,0,onem cano osh onem stock underperforms valuebased care as evercore downgrades,77
"$QRVO - Qorvo slips as Cowen downgrades, citing weakness in Android handsets  https://t.co/OE9TY78QZc",0,qrvo qorvo slips as cowen downgrades citing weakness in android handsets,72
"$PIPR - Piper Sandler downgraded by Wolfe Research, PT to $132  https://t.co/jRFBEmmPgg",0,pipr piper sandler downgraded by wolfe research pt to,53
"$ABC $CI $WBA - AmerisourceBergen downgraded at Evercore on valuation, future operating performance  https://t.co/iOb9MLSiKu",0,abc ci wba amerisourcebergen downgraded at evercore on valuation future operating performance,93
"$XLK $SPY $XLY - Credit Suisse wary on Big Tech earnings, but Oppenheimer highlights charts  https://t.co/oR9DJ0R459",0,xlk spy xly credit suisse wary on big tech earnings but oppenheimer highlights charts,85
$JACK - Jack in the Box is defended at Guggenheim even as estimates are reeled in  https://t.co/27FahEqq1w,0,jack jack in the box is defended at guggenheim even as estimates are reeled in,78
$PRVB - HC Wainwright cuts PT on Provention Bio to reflect recent financing  https://t.co/WxTKq3zclo,0,prvb hc wainwright cuts pt on provention bio to reflect recent financing,72
$ETNB - SVB Leerink slashes PT on 89bio  https://t.co/ussCWz8R28,0,etnb svb leerink slashes pt on bio,34
"$ELYM - SVB Leerink cuts PT on Eliem Therapeutics, reaffirms Outperform rating  https://t.co/TbKYhkJwO7",0,elym svb leerink cuts pt on eliem therapeutics reaffirms outperform rating,74
"$TTD $CRTO $SNAP - Stifel cuts ad industry estimates, but still likes Trade Desk and Criteo  https://t.co/jmGYyp7BDe",0,ttd crto snap stifel cuts ad industry estimates but still likes trade desk and criteo,85
$SILK - Silk Road Medical falls after Citigroup downgrades to Sell from Neutral  https://t.co/EOKPLiljqm,0,silk silk road medical falls after citigroup downgrades to sell from neutral,76
$NSSC - Napco Security Technologies attract Bull rating at B. Riley on school safety prospects  https://t.co/oJNpPfNbFM,0,nssc napco security technologies attract bull rating at b riley on school safety prospects,90
$GIII - G-III Apparel is viewed cautiously at Wells Fargo  https://t.co/K1Ko1p0Ig1,0,giii giii apparel is viewed cautiously at wells fargo,53
$NEWR - New Relic goes into the red following Morgan Stanley downgrade  https://t.co/h8ZugJ2Tg2,0,newr new relic goes into the red following morgan stanley downgrade,67
"$TWTR - Twitter shares could drop to $11/share without deal, analyst says  https://t.co/4adNSNKOVu",0,twtr twitter shares could drop to share without deal analyst says,65
"GOLDMAN SACHS DOWNGRADES COPPER PRICE VIEW THROUGH H2 TO REFLECT NEAR-TERM STAGNATION (GSE $7,200/T VS. $8,875/T PREVIOUSLY), SEES GRADUAL REVIVAL OVER FIRST HALF OF 2023 (GSE $8,000/T VS $10,250/T PREVIOUSLY)",0,goldman sachs downgrades copper price view through h to reflect nearterm stagnation gse t vs t previously sees gradual revival over first half of gse t vs t previously,167
"GOLDMAN SACHS REVISES COPPER PRICE TARGETS FOR 3/6/12M TO $6,700/7,600/9,000/T (VS. $8,650/10,500/12,000/T PREVIOUSLY)",0,goldman sachs revises copper price targets for m to t vs t previously,69
MOODY'S DOWNGRADES PEMEX'S RATINGS TO B1; OUTLOOK CHANGED TO STABLE,0,moodys downgrades pemexs ratings to b outlook changed to stable,63
S&amp;P SAYS TWITTER INC. 'BB+' RATINGS REMAIN ON CREDITWATCH NEGATIVE AS MUSK DEAL TEETERS,0,sampp says twitter inc bb ratings remain on creditwatch negative as musk deal teeters,85
"@Macquarie Analyst Chad Beynon on casinos and gaming stocks: “The result in Singapore, which is the number one profit generating asset in the world, came back to almost… pre-recession levels.”  https://t.co/CgalZifPgy",0,macquarie analyst chad beynon on casinos and gaming stocks the result in singapore which is the number one profit generating asset in the world came back to almost prerecession levels,183
"Amazon's ginormous retail business is being priced at 'virtually zero value,' making the stock 'attractive': Analyst  https://t.co/6P8hFpL855 by @BrianSozzi",0,amazons ginormous retail business is being priced at virtually zero value making the stock attractive analyst by briansozzi,123
"Disney offers something that streaming competitors ‘are not offering,’ analyst explains  https://t.co/wh6DoDi8wd by @_JoshSchafer  https://t.co/cCWsxhnkUT",0,disney offers something that streaming competitors are not offering analyst explains by joshschafer,99
